;Open;High;Low;Close;Date;Values
2023-01-15 18:45:32;34351,0;34351,0;34351,0;34351,0;;
2023-01-15 18:45:33;34352,0;34353,0;34352,0;34353,0;;
2023-01-15 18:45:37;34353,0;34353,0;34353,0;34353,0;;
2023-01-15 18:45:43;34352,0;34352,0;34352,0;34352,0;;
2023-01-15 18:45:47;34352,0;34352,0;34352,0;34352,0;;
2023-01-15 18:45:52;34352,0;34352,0;34352,0;34352,0;;
2023-01-15 18:45:54;34352,0;34353,0;34352,0;34353,0;;
2023-01-15 18:45:55;34354,0;34354,0;34353,0;34353,0;;
2023-01-15 18:45:57;34354,0;34354,0;34354,0;34354,0;;
2023-01-15 18:45:58;34353,0;34353,0;34353,0;34353,0;;
2023-01-15 18:45:59;34353,0;34353,0;34352,0;34352,0;;
2023-01-15 18:46:00;34353,0;34354,0;34353,0;34354,0;;
2023-01-15 18:46:01;34353,0;34353,0;34353,0;34353,0;;
2023-01-15 18:46:03;34354,0;34354,0;34354,0;34354,0;;
2023-01-15 18:46:04;34354,0;34354,0;34354,0;34354,0;;
2023-01-15 18:46:05;34355,0;34355,0;34355,0;34355,0;;
2023-01-15 18:46:06;34355,0;34355,0;34355,0;34355,0;;
2023-01-15 18:46:07;34355,0;34356,0;34355,0;34356,0;;
2023-01-15 18:46:08;34356,0;34356,0;34356,0;34356,0;;
2023-01-15 18:46:09;34356,0;34357,0;34355,0;34357,0;;
2023-01-15 18:46:10;34356,0;34356,0;34356,0;34356,0;;
2023-01-15 18:46:12;34354,0;34354,0;34354,0;34354,0;;
2023-01-15 18:46:14;34355,0;34355,0;34354,0;34354,0;;
2023-01-15 18:46:15;34355,0;34355,0;34354,0;34354,0;;
2023-01-15 18:46:16;34354,0;34354,0;34354,0;34354,0;;
2023-01-15 18:46:17;34354,0;34354,0;34354,0;34354,0;;
2023-01-15 18:46:18;34354,0;34354,0;34354,0;34354,0;;
2023-01-15 18:46:19;34354,0;34354,0;34354,0;34354,0;;
2023-01-15 18:46:21;34355,0;34355,0;34354,0;34354,0;;
2023-01-15 18:46:25;34355,0;34355,0;34355,0;34355,0;;
2023-01-15 18:46:32;34354,0;34354,0;34354,0;34354,0;;
2023-01-15 18:46:34;34355,0;34355,0;34355,0;34355,0;;
2023-01-15 18:46:38;34354,0;34354,0;34354,0;34354,0;;
2023-01-15 18:46:40;34355,0;34355,0;34354,0;34355,0;;
2023-01-15 18:46:41;34354,0;34354,0;34354,0;34354,0;;
2023-01-15 18:46:42;34355,0;34355,0;34354,0;34354,0;;
2023-01-15 18:46:43;34354,0;34354,0;34354,0;34354,0;;
2023-01-15 18:46:44;34355,0;34355,0;34355,0;34355,0;;
2023-01-15 18:46:47;34355,0;34355,0;34355,0;34355,0;;
2023-01-15 18:46:48;34355,0;34355,0;34355,0;34355,0;;
2023-01-15 18:46:50;34355,0;34356,0;34355,0;34356,0;;
2023-01-15 18:46:54;34357,0;34357,0;34357,0;34357,0;;
2023-01-15 18:46:55;34356,0;34356,0;34356,0;34356,0;;
2023-01-15 18:46:57;34356,0;34356,0;34356,0;34356,0;;
2023-01-15 18:46:59;34356,0;34356,0;34356,0;34356,0;;
2023-01-15 18:47:00;34356,0;34356,0;34356,0;34356,0;;
2023-01-15 18:47:02;34355,0;34355,0;34355,0;34355,0;;
2023-01-15 18:47:03;34355,0;34355,0;34355,0;34355,0;;
2023-01-15 18:47:06;34356,0;34356,0;34356,0;34356,0;;
2023-01-15 18:47:07;34355,0;34356,0;34355,0;34355,0;;
2023-01-15 18:47:10;34357,0;34357,0;34357,0;34357,0;;
2023-01-15 18:47:11;34357,0;34357,0;34357,0;34357,0;;
2023-01-15 18:47:15;34357,0;34357,0;34356,0;34356,0;;
2023-01-15 18:47:17;34357,0;34357,0;34357,0;34357,0;;
2023-01-15 18:47:18;34355,0;34356,0;34355,0;34356,0;;
2023-01-15 18:47:20;34356,0;34357,0;34356,0;34357,0;;
2023-01-15 18:47:21;34356,0;34356,0;34356,0;34356,0;;
2023-01-15 18:47:23;34356,0;34356,0;34356,0;34356,0;;
2023-01-15 18:47:25;34355,0;34355,0;34355,0;34355,0;;
2023-01-15 18:47:26;34355,0;34355,0;34355,0;34355,0;;
2023-01-15 18:47:27;34354,0;34354,0;34353,0;34353,0;;
2023-01-15 18:47:35;34353,0;34353,0;34353,0;34353,0;;
2023-01-15 18:47:36;34353,0;34354,0;34353,0;34354,0;;
2023-01-15 18:47:40;34354,0;34354,0;34354,0;34354,0;;
2023-01-15 18:47:41;34354,0;34356,0;34354,0;34355,0;;
2023-01-15 18:47:43;34354,0;34354,0;34354,0;34354,0;;
2023-01-15 18:47:44;34354,0;34354,0;34354,0;34354,0;;
2023-01-15 18:47:45;34355,0;34355,0;34355,0;34355,0;;
2023-01-15 18:47:46;34355,0;34355,0;34355,0;34355,0;;
2023-01-15 18:47:49;34354,0;34354,0;34354,0;34354,0;;
2023-01-15 18:47:50;34354,0;34355,0;34354,0;34355,0;;
2023-01-15 18:47:52;34356,0;34356,0;34355,0;34355,0;;
2023-01-15 18:48:03;34355,0;34355,0;34355,0;34355,0;;
2023-01-15 18:48:04;34355,0;34355,0;34355,0;34355,0;;
2023-01-15 18:48:05;34356,0;34356,0;34354,0;34354,0;;
2023-01-15 18:48:37;34353,0;34353,0;34352,0;34353,0;;
2023-01-15 18:48:38;34352,0;34353,0;34352,0;34352,0;;
2023-01-15 18:48:40;34353,0;34353,0;34353,0;34353,0;;
2023-01-15 18:48:41;34353,0;34353,0;34353,0;34353,0;;
2023-01-15 18:48:45;34352,0;34352,0;34352,0;34352,0;;
2023-01-15 18:48:46;34353,0;34353,0;34353,0;34353,0;;
2023-01-15 18:48:47;34352,0;34352,0;34352,0;34352,0;;
2023-01-15 18:48:50;34353,0;34353,0;34353,0;34353,0;;
2023-01-15 18:48:51;34352,0;34352,0;34352,0;34352,0;;
2023-01-15 18:48:52;34352,0;34352,0;34352,0;34352,0;;
2023-01-15 18:48:54;34353,0;34353,0;34353,0;34353,0;;
2023-01-15 18:48:55;34352,0;34352,0;34352,0;34352,0;;
2023-01-15 18:48:56;34353,0;34353,0;34353,0;34353,0;;
2023-01-15 18:48:58;34352,0;34352,0;34352,0;34352,0;;
2023-01-15 18:49:01;34352,0;34352,0;34352,0;34352,0;;
2023-01-15 18:49:07;34352,0;34353,0;34352,0;34353,0;;
2023-01-15 18:49:08;34352,0;34353,0;34352,0;34353,0;;
2023-01-15 18:49:09;34354,0;34354,0;34354,0;34354,0;;
2023-01-15 18:49:10;34354,0;34354,0;34354,0;34354,0;;
2023-01-15 18:49:11;34355,0;34356,0;34355,0;34355,0;;
2023-01-15 18:49:13;34355,0;34355,0;34355,0;34355,0;;
2023-01-15 18:49:14;34355,0;34355,0;34354,0;34355,0;;
2023-01-15 18:49:20;34354,0;34354,0;34354,0;34354,0;;
2023-01-15 18:49:21;34355,0;34355,0;34355,0;34355,0;;
2023-01-15 18:49:25;34354,0;34354,0;34353,0;34353,0;;
2023-01-15 18:49:27;34354,0;34354,0;34354,0;34354,0;;
2023-01-15 18:49:28;34354,0;34354,0;34354,0;34354,0;;
2023-01-15 18:49:32;34355,0;34355,0;34354,0;34354,0;;
2023-01-15 18:49:33;34354,0;34355,0;34353,0;34353,0;;
2023-01-15 18:49:34;34354,0;34354,0;34354,0;34354,0;;
2023-01-15 18:49:35;34353,0;34354,0;34353,0;34354,0;;
2023-01-15 18:49:36;34353,0;34353,0;34353,0;34353,0;;
2023-01-15 18:49:40;34352,0;34353,0;34352,0;34353,0;;
2023-01-15 18:49:41;34352,0;34352,0;34352,0;34352,0;;
2023-01-15 18:49:43;34353,0;34353,0;34352,0;34353,0;;
2023-01-15 18:49:44;34352,0;34352,0;34352,0;34352,0;;
2023-01-15 18:49:48;34352,0;34352,0;34352,0;34352,0;;
2023-01-15 18:49:55;34351,0;34351,0;34351,0;34351,0;;
2023-01-15 18:49:56;34352,0;34352,0;34352,0;34352,0;;
2023-01-15 18:49:57;34352,0;34352,0;34352,0;34352,0;;
2023-01-15 18:49:59;34351,0;34351,0;34351,0;34351,0;;
2023-01-15 18:50:00;34352,0;34352,0;34352,0;34352,0;;
2023-01-15 18:50:03;34352,0;34352,0;34352,0;34352,0;;
2023-01-15 18:50:11;34352,0;34352,0;34352,0;34352,0;;
2023-01-15 18:50:12;34352,0;34352,0;34352,0;34352,0;;
2023-01-15 18:50:13;34354,0;34354,0;34353,0;34353,0;;
2023-01-15 18:50:14;34353,0;34355,0;34353,0;34354,0;;
2023-01-15 18:50:15;34353,0;34354,0;34353,0;34354,0;;
2023-01-15 18:50:18;34353,0;34354,0;34353,0;34354,0;;
2023-01-15 18:50:23;34353,0;34353,0;34353,0;34353,0;;
2023-01-15 18:50:25;34353,0;34353,0;34353,0;34353,0;;
2023-01-15 18:50:26;34354,0;34354,0;34354,0;34354,0;;
2023-01-15 18:50:34;34353,0;34354,0;34353,0;34354,0;;
2023-01-15 18:50:36;34354,0;34354,0;34354,0;34354,0;;
2023-01-15 18:50:37;34353,0;34353,0;34353,0;34353,0;;
2023-01-15 18:50:42;34352,0;34352,0;34352,0;34352,0;;
2023-01-15 18:50:45;34352,0;34352,0;34352,0;34352,0;;
2023-01-15 18:50:47;34352,0;34352,0;34352,0;34352,0;;
2023-01-15 18:50:52;34352,0;34352,0;34352,0;34352,0;;
2023-01-15 18:50:58;34352,0;34352,0;34352,0;34352,0;;
2023-01-15 18:51:00;34352,0;34352,0;34352,0;34352,0;;
2023-01-15 18:51:03;34351,0;34351,0;34351,0;34351,0;;
2023-01-15 18:51:04;34352,0;34352,0;34352,0;34352,0;;
2023-01-15 18:51:07;34352,0;34352,0;34352,0;34352,0;;
2023-01-15 18:51:10;34352,0;34352,0;34352,0;34352,0;;
2023-01-15 18:51:11;34352,0;34352,0;34352,0;34352,0;;
2023-01-15 18:51:12;34352,0;34352,0;34352,0;34352,0;;
2023-01-15 18:51:13;34352,0;34352,0;34352,0;34352,0;;
2023-01-15 18:51:31;34354,0;34354,0;34354,0;34354,0;;
2023-01-15 18:51:34;34353,0;34353,0;34353,0;34353,0;;
2023-01-15 18:51:35;34354,0;34354,0;34354,0;34354,0;;
2023-01-15 18:51:38;34353,0;34353,0;34353,0;34353,0;;
2023-01-15 18:51:39;34354,0;34354,0;34354,0;34354,0;;
2023-01-15 18:51:46;34353,0;34353,0;34353,0;34353,0;;
2023-01-15 18:51:48;34352,0;34352,0;34352,0;34352,0;;
2023-01-15 18:51:49;34353,0;34354,0;34353,0;34354,0;;
2023-01-15 18:51:52;34353,0;34353,0;34353,0;34353,0;;
2023-01-15 18:51:55;34354,0;34354,0;34354,0;34354,0;;
2023-01-15 18:52:00;34354,0;34354,0;34354,0;34354,0;;
2023-01-15 18:52:01;34354,0;34354,0;34354,0;34354,0;;
2023-01-15 18:52:04;34354,0;34354,0;34354,0;34354,0;;
2023-01-15 18:52:07;34355,0;34355,0;34355,0;34355,0;;
2023-01-15 18:52:08;34356,0;34356,0;34355,0;34355,0;;
2023-01-15 18:52:09;34356,0;34356,0;34356,0;34356,0;;
2023-01-15 18:52:10;34356,0;34356,0;34356,0;34356,0;;
2023-01-15 18:52:11;34357,0;34357,0;34356,0;34356,0;;
2023-01-15 18:52:14;34357,0;34357,0;34357,0;34357,0;;
2023-01-15 18:52:15;34357,0;34357,0;34357,0;34357,0;;
2023-01-15 18:52:17;34356,0;34356,0;34356,0;34356,0;;
2023-01-15 18:52:18;34357,0;34357,0;34357,0;34357,0;;
2023-01-15 18:52:19;34356,0;34357,0;34356,0;34357,0;;
2023-01-15 18:52:20;34357,0;34357,0;34357,0;34357,0;;
2023-01-15 18:52:23;34356,0;34356,0;34356,0;34356,0;;
2023-01-15 18:52:27;34355,0;34355,0;34355,0;34355,0;;
2023-01-15 18:52:30;34356,0;34356,0;34356,0;34356,0;;
2023-01-15 18:52:31;34355,0;34356,0;34355,0;34356,0;;
2023-01-15 18:52:32;34355,0;34355,0;34354,0;34354,0;;
2023-01-15 18:52:33;34354,0;34354,0;34353,0;34353,0;;
2023-01-15 18:52:34;34354,0;34354,0;34354,0;34354,0;;
2023-01-15 18:52:36;34353,0;34354,0;34353,0;34354,0;;
2023-01-15 18:52:37;34353,0;34354,0;34353,0;34354,0;;
2023-01-15 18:52:44;34353,0;34353,0;34353,0;34353,0;;
2023-01-15 18:52:45;34354,0;34354,0;34354,0;34354,0;;
2023-01-15 18:52:47;34353,0;34353,0;34353,0;34353,0;;
2023-01-15 18:52:48;34354,0;34354,0;34354,0;34354,0;;
2023-01-15 18:53:00;34356,0;34356,0;34355,0;34355,0;;
2023-01-15 18:53:08;34355,0;34355,0;34355,0;34355,0;;
2023-01-15 18:53:09;34356,0;34356,0;34356,0;34356,0;;
2023-01-15 18:53:12;34355,0;34356,0;34355,0;34356,0;;
2023-01-15 18:53:13;34355,0;34355,0;34355,0;34355,0;;
2023-01-15 18:53:15;34356,0;34356,0;34355,0;34355,0;;
2023-01-15 18:53:17;34355,0;34355,0;34355,0;34355,0;;
2023-01-15 18:53:19;34355,0;34355,0;34355,0;34355,0;;
2023-01-15 18:53:20;34354,0;34355,0;34354,0;34355,0;;
2023-01-15 18:53:22;34355,0;34355,0;34355,0;34355,0;;
2023-01-15 18:53:34;34355,0;34355,0;34355,0;34355,0;;
2023-01-15 18:53:36;34357,0;34357,0;34356,0;34356,0;;
2023-01-15 18:53:39;34356,0;34356,0;34356,0;34356,0;;
2023-01-15 18:53:40;34356,0;34356,0;34356,0;34356,0;;
2023-01-15 18:53:42;34356,0;34357,0;34356,0;34357,0;;
2023-01-15 18:53:45;34356,0;34356,0;34356,0;34356,0;;
2023-01-15 18:53:46;34356,0;34356,0;34356,0;34356,0;;
2023-01-15 18:53:51;34355,0;34355,0;34355,0;34355,0;;
2023-01-15 18:53:52;34356,0;34356,0;34356,0;34356,0;;
2023-01-15 18:53:53;34355,0;34356,0;34355,0;34356,0;;
2023-01-15 18:53:54;34355,0;34356,0;34355,0;34356,0;;
2023-01-15 18:53:55;34355,0;34355,0;34354,0;34354,0;;
2023-01-15 18:53:56;34355,0;34355,0;34355,0;34355,0;;
2023-01-15 18:54:01;34355,0;34355,0;34355,0;34355,0;;
2023-01-15 18:54:09;34354,0;34354,0;34354,0;34354,0;;
2023-01-15 18:54:11;34354,0;34354,0;34354,0;34354,0;;
2023-01-15 18:54:12;34354,0;34354,0;34354,0;34354,0;;
2023-01-15 18:54:14;34354,0;34354,0;34354,0;34354,0;;
2023-01-15 18:54:16;34354,0;34354,0;34354,0;34354,0;;
2023-01-15 18:54:17;34354,0;34354,0;34354,0;34354,0;;
2023-01-15 18:54:19;34354,0;34354,0;34354,0;34354,0;;
2023-01-15 18:54:20;34354,0;34354,0;34354,0;34354,0;;
2023-01-15 18:54:22;34353,0;34353,0;34353,0;34353,0;;
2023-01-15 18:54:27;34354,0;34354,0;34354,0;34354,0;;
2023-01-15 18:54:28;34353,0;34353,0;34353,0;34353,0;;
2023-01-15 18:54:31;34354,0;34354,0;34354,0;34354,0;;
2023-01-15 18:54:32;34353,0;34353,0;34353,0;34353,0;;
2023-01-15 18:54:34;34353,0;34353,0;34353,0;34353,0;;
2023-01-15 18:54:39;34351,0;34351,0;34350,0;34350,0;;
2023-01-15 18:54:41;34351,0;34351,0;34351,0;34351,0;;
2023-01-15 18:54:48;34350,0;34350,0;34350,0;34350,0;;
2023-01-15 18:54:49;34351,0;34351,0;34350,0;34350,0;;
2023-01-15 18:54:50;34351,0;34351,0;34351,0;34351,0;;
2023-01-15 18:54:51;34350,0;34350,0;34350,0;34350,0;;
2023-01-15 18:54:52;34349,0;34349,0;34349,0;34349,0;;
2023-01-15 18:54:54;34350,0;34350,0;34349,0;34349,0;;
2023-01-15 18:54:56;34350,0;34350,0;34349,0;34349,0;;
2023-01-15 18:54:58;34350,0;34350,0;34350,0;34350,0;;
2023-01-15 18:55:00;34350,0;34351,0;34350,0;34351,0;;
2023-01-15 18:55:01;34352,0;34352,0;34351,0;34351,0;;
2023-01-15 18:55:02;34352,0;34352,0;34351,0;34351,0;;
2023-01-15 18:55:05;34352,0;34352,0;34352,0;34352,0;;
2023-01-15 18:55:10;34352,0;34352,0;34352,0;34352,0;;
2023-01-15 18:55:11;34352,0;34352,0;34352,0;34352,0;;
2023-01-15 18:55:13;34352,0;34352,0;34352,0;34352,0;;
2023-01-15 18:55:14;34353,0;34353,0;34353,0;34353,0;;
2023-01-15 18:55:15;34352,0;34352,0;34352,0;34352,0;;
2023-01-15 18:55:17;34352,0;34352,0;34352,0;34352,0;;
2023-01-15 18:55:21;34352,0;34352,0;34352,0;34352,0;;
2023-01-15 18:55:22;34351,0;34351,0;34351,0;34351,0;;
2023-01-15 18:55:23;34352,0;34352,0;34352,0;34352,0;;
2023-01-15 18:55:24;34352,0;34352,0;34352,0;34352,0;;
2023-01-15 18:55:25;34352,0;34352,0;34352,0;34352,0;;
2023-01-15 18:55:26;34351,0;34352,0;34351,0;34352,0;;
2023-01-15 18:55:28;34353,0;34353,0;34353,0;34353,0;;
2023-01-15 18:55:30;34352,0;34352,0;34352,0;34352,0;;
2023-01-15 18:55:31;34352,0;34352,0;34352,0;34352,0;;
2023-01-15 18:55:34;34352,0;34353,0;34352,0;34353,0;;
2023-01-15 18:55:35;34352,0;34353,0;34352,0;34353,0;;
2023-01-15 18:55:37;34353,0;34353,0;34353,0;34353,0;;
2023-01-15 18:55:39;34353,0;34354,0;34353,0;34354,0;;
2023-01-15 18:55:53;34353,0;34353,0;34353,0;34353,0;;
2023-01-15 18:55:54;34352,0;34352,0;34352,0;34352,0;;
2023-01-15 18:56:01;34352,0;34352,0;34352,0;34352,0;;
2023-01-15 18:56:03;34353,0;34354,0;34353,0;34354,0;;
2023-01-15 18:56:07;34354,0;34354,0;34354,0;34354,0;;
2023-01-15 18:56:11;34355,0;34355,0;34355,0;34355,0;;
2023-01-15 18:56:15;34356,0;34356,0;34356,0;34356,0;;
2023-01-15 18:56:16;34356,0;34356,0;34356,0;34356,0;;
2023-01-15 18:56:17;34356,0;34356,0;34356,0;34356,0;;
2023-01-15 18:56:19;34356,0;34356,0;34356,0;34356,0;;
2023-01-15 18:56:20;34356,0;34356,0;34356,0;34356,0;;
2023-01-15 18:56:21;34357,0;34357,0;34357,0;34357,0;;
2023-01-15 18:56:24;34358,0;34358,0;34358,0;34358,0;;
2023-01-15 18:56:25;34358,0;34358,0;34358,0;34358,0;;
2023-01-15 18:56:30;34357,0;34357,0;34357,0;34357,0;;
2023-01-15 18:56:31;34356,0;34356,0;34356,0;34356,0;;
2023-01-15 18:56:32;34357,0;34357,0;34357,0;34357,0;;
2023-01-15 18:56:35;34357,0;34357,0;34357,0;34357,0;;
2023-01-15 18:56:41;34357,0;34357,0;34357,0;34357,0;;
2023-01-15 18:56:42;34357,0;34357,0;34357,0;34357,0;;
2023-01-15 18:56:43;34356,0;34356,0;34356,0;34356,0;;
2023-01-15 18:56:44;34357,0;34357,0;34357,0;34357,0;;
2023-01-15 18:56:45;34356,0;34356,0;34356,0;34356,0;;
2023-01-15 18:56:57;34357,0;34357,0;34356,0;34356,0;;
2023-01-15 18:57:01;34357,0;34357,0;34357,0;34357,0;;
2023-01-15 18:57:04;34358,0;34358,0;34357,0;34357,0;;
2023-01-15 18:57:06;34358,0;34358,0;34358,0;34358,0;;
2023-01-15 18:57:07;34357,0;34357,0;34357,0;34357,0;;
2023-01-15 18:57:09;34358,0;34358,0;34358,0;34358,0;;
2023-01-15 18:57:10;34358,0;34358,0;34358,0;34358,0;;
2023-01-15 18:57:11;34357,0;34358,0;34357,0;34358,0;;
2023-01-15 18:57:12;34357,0;34357,0;34357,0;34357,0;;
2023-01-15 18:57:14;34358,0;34358,0;34356,0;34356,0;;
2023-01-15 18:57:15;34356,0;34356,0;34356,0;34356,0;;
2023-01-15 18:57:18;34357,0;34357,0;34357,0;34357,0;;
2023-01-15 18:57:20;34356,0;34356,0;34356,0;34356,0;;
2023-01-15 18:57:25;34355,0;34355,0;34355,0;34355,0;;
2023-01-15 18:57:26;34356,0;34356,0;34356,0;34356,0;;
2023-01-15 18:57:29;34356,0;34356,0;34356,0;34356,0;;
2023-01-15 18:57:30;34356,0;34357,0;34356,0;34357,0;;
2023-01-15 18:57:35;34356,0;34356,0;34356,0;34356,0;;
2023-01-15 18:57:36;34357,0;34357,0;34357,0;34357,0;;
2023-01-15 18:57:37;34356,0;34356,0;34356,0;34356,0;;
2023-01-15 18:57:39;34357,0;34357,0;34357,0;34357,0;;
2023-01-15 18:57:41;34356,0;34356,0;34356,0;34356,0;;
2023-01-15 18:57:42;34356,0;34356,0;34356,0;34356,0;;
2023-01-15 18:58:02;34355,0;34355,0;34355,0;34355,0;;
2023-01-15 18:58:03;34355,0;34355,0;34355,0;34355,0;;
2023-01-15 18:58:06;34354,0;34354,0;34354,0;34354,0;;
2023-01-15 18:58:07;34355,0;34355,0;34355,0;34355,0;;
2023-01-15 18:58:09;34355,0;34355,0;34355,0;34355,0;;
2023-01-15 18:58:10;34355,0;34355,0;34355,0;34355,0;;
2023-01-15 18:58:13;34356,0;34356,0;34355,0;34355,0;;
2023-01-15 18:58:15;34356,0;34356,0;34356,0;34356,0;;
2023-01-15 18:58:16;34356,0;34356,0;34355,0;34355,0;;
2023-01-15 18:58:17;34355,0;34356,0;34355,0;34356,0;;
2023-01-15 18:58:18;34356,0;34356,0;34356,0;34356,0;;
2023-01-15 18:58:19;34354,0;34354,0;34354,0;34354,0;;
2023-01-15 18:58:20;34355,0;34355,0;34355,0;34355,0;;
2023-01-15 18:58:23;34354,0;34354,0;34354,0;34354,0;;
2023-01-15 18:58:24;34355,0;34355,0;34355,0;34355,0;;
2023-01-15 18:58:25;34355,0;34355,0;34355,0;34355,0;;
2023-01-15 18:58:28;34355,0;34355,0;34355,0;34355,0;;
2023-01-15 18:58:30;34354,0;34354,0;34354,0;34354,0;;
2023-01-15 18:58:31;34353,0;34353,0;34353,0;34353,0;;
2023-01-15 18:58:33;34354,0;34354,0;34353,0;34353,0;;
2023-01-15 18:58:36;34354,0;34354,0;34354,0;34354,0;;
2023-01-15 18:58:40;34353,0;34353,0;34353,0;34353,0;;
2023-01-15 18:58:41;34354,0;34354,0;34354,0;34354,0;;
2023-01-15 18:58:44;34353,0;34353,0;34353,0;34353,0;;
2023-01-15 18:58:46;34354,0;34354,0;34354,0;34354,0;;
2023-01-15 18:58:48;34353,0;34353,0;34353,0;34353,0;;
2023-01-15 18:58:50;34354,0;34354,0;34354,0;34354,0;;
2023-01-15 18:58:52;34353,0;34353,0;34353,0;34353,0;;
2023-01-15 18:58:57;34354,0;34354,0;34354,0;34354,0;;
2023-01-15 18:59:00;34354,0;34354,0;34354,0;34354,0;;
2023-01-15 18:59:02;34354,0;34354,0;34354,0;34354,0;;
2023-01-15 18:59:04;34355,0;34355,0;34355,0;34355,0;;
2023-01-15 18:59:05;34356,0;34356,0;34356,0;34356,0;;
2023-01-15 18:59:10;34356,0;34356,0;34356,0;34356,0;;
2023-01-15 18:59:13;34357,0;34357,0;34356,0;34356,0;;
2023-01-15 18:59:15;34357,0;34357,0;34357,0;34357,0;;
2023-01-15 18:59:16;34356,0;34356,0;34356,0;34356,0;;
2023-01-15 18:59:25;34357,0;34357,0;34357,0;34357,0;;
2023-01-15 18:59:28;34357,0;34357,0;34357,0;34357,0;;
2023-01-15 18:59:34;34358,0;34358,0;34358,0;34358,0;;
2023-01-15 18:59:41;34357,0;34357,0;34356,0;34357,0;;
2023-01-15 18:59:42;34357,0;34357,0;34356,0;34356,0;;
2023-01-15 18:59:51;34356,0;34356,0;34356,0;34356,0;;
2023-01-15 18:59:53;34356,0;34356,0;34356,0;34356,0;;
2023-01-15 18:59:54;34355,0;34355,0;34355,0;34355,0;;
2023-01-15 18:59:55;34355,0;34355,0;34355,0;34355,0;;
2023-01-15 18:59:57;34355,0;34355,0;34355,0;34355,0;;
2023-01-15 18:59:59;34355,0;34355,0;34355,0;34355,0;;
2023-01-15 19:00:00;34355,0;34355,0;34355,0;34355,0;;
2023-01-15 19:00:01;34356,0;34356,0;34352,0;34352,0;;
2023-01-15 19:00:02;34353,0;34353,0;34353,0;34353,0;;
2023-01-15 19:00:03;34353,0;34353,0;34353,0;34353,0;;
2023-01-15 19:00:04;34353,0;34354,0;34353,0;34354,0;;
2023-01-15 19:00:05;34354,0;34354,0;34354,0;34354,0;;
2023-01-15 19:00:06;34355,0;34355,0;34355,0;34355,0;;
2023-01-15 19:00:08;34354,0;34354,0;34354,0;34354,0;;
2023-01-15 19:00:09;34354,0;34354,0;34354,0;34354,0;;
2023-01-15 19:00:10;34354,0;34354,0;34354,0;34354,0;;
2023-01-15 19:00:11;34354,0;34354,0;34354,0;34354,0;;
2023-01-15 19:00:12;34354,0;34354,0;34353,0;34353,0;;
2023-01-15 19:00:13;34354,0;34354,0;34354,0;34354,0;;
2023-01-15 19:00:17;34355,0;34355,0;34355,0;34355,0;;
2023-01-15 19:00:18;34355,0;34355,0;34355,0;34355,0;;
2023-01-15 19:00:19;34354,0;34355,0;34354,0;34355,0;;
2023-01-15 19:00:24;34354,0;34354,0;34354,0;34354,0;;
2023-01-15 19:00:26;34353,0;34353,0;34353,0;34353,0;;
2023-01-15 19:00:27;34354,0;34354,0;34353,0;34353,0;;
2023-01-15 19:00:29;34354,0;34354,0;34353,0;34353,0;;
2023-01-15 19:00:30;34354,0;34354,0;34353,0;34353,0;;
2023-01-15 19:00:34;34353,0;34353,0;34353,0;34353,0;;
2023-01-15 19:00:35;34353,0;34353,0;34353,0;34353,0;;
2023-01-15 19:00:36;34353,0;34353,0;34353,0;34353,0;;
2023-01-15 19:00:37;34354,0;34354,0;34354,0;34354,0;;
2023-01-15 19:00:38;34353,0;34353,0;34353,0;34353,0;;
2023-01-15 19:00:39;34353,0;34353,0;34353,0;34353,0;;
2023-01-15 19:00:40;34354,0;34354,0;34354,0;34354,0;;
2023-01-15 19:00:45;34354,0;34354,0;34354,0;34354,0;;
2023-01-15 19:00:46;34353,0;34353,0;34353,0;34353,0;;
2023-01-15 19:00:47;34352,0;34352,0;34352,0;34352,0;;
2023-01-15 19:00:52;34353,0;34353,0;34353,0;34353,0;;
2023-01-15 19:00:53;34352,0;34352,0;34352,0;34352,0;;
2023-01-15 19:00:54;34351,0;34352,0;34351,0;34352,0;;
2023-01-15 19:00:57;34353,0;34353,0;34353,0;34353,0;;
2023-01-15 19:00:58;34352,0;34353,0;34352,0;34353,0;;
2023-01-15 19:00:59;34352,0;34352,0;34352,0;34352,0;;
2023-01-15 19:01:00;34352,0;34352,0;34352,0;34352,0;;
2023-01-15 19:01:02;34352,0;34353,0;34352,0;34353,0;;
2023-01-15 19:01:06;34353,0;34353,0;34353,0;34353,0;;
2023-01-15 19:01:07;34354,0;34354,0;34354,0;34354,0;;
2023-01-15 19:01:09;34353,0;34354,0;34353,0;34354,0;;
2023-01-15 19:01:11;34355,0;34355,0;34355,0;34355,0;;
2023-01-15 19:01:12;34354,0;34354,0;34354,0;34354,0;;
2023-01-15 19:01:15;34353,0;34353,0;34353,0;34353,0;;
2023-01-15 19:01:16;34353,0;34353,0;34353,0;34353,0;;
2023-01-15 19:01:17;34354,0;34354,0;34354,0;34354,0;;
2023-01-15 19:01:22;34353,0;34353,0;34353,0;34353,0;;
2023-01-15 19:01:25;34353,0;34353,0;34353,0;34353,0;;
2023-01-15 19:01:28;34353,0;34353,0;34353,0;34353,0;;
2023-01-15 19:01:29;34354,0;34354,0;34354,0;34354,0;;
2023-01-15 19:01:30;34353,0;34353,0;34353,0;34353,0;;
2023-01-15 19:01:31;34354,0;34354,0;34354,0;34354,0;;
2023-01-15 19:01:34;34353,0;34353,0;34353,0;34353,0;;
